date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:22:34	0/-1	---M--	302	error ('')			https://susan-demo.myshopify.com/checkout	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/checkout.397.delayed	(from https://susan-demo.myshopify.com/products/dummy-product-name-2)
11:22:34	0/-1	---M--	302	error ('')			https://susan-demo.myshopify.com/26589331530/checkouts/40f076d235d8ffc2dd30cafaba1aa2cb	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/26589331530/checkouts/40f076d235d8ffc2dd30cafaba1aa2cb.398.delayed	(from https://susan-demo.myshopify.com/products/dummy-product-name-2)
11:22:51	178693/178693	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:10:35%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/20_3bf2f8d8-68ed-43bf-99d7-6226eb473ead_600x800.png?v=1569231404	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/20_3bf2f8d8-68ed-43bf-99d7-6226eb473ead_600x80074a6.png	(from https://susan-demo.myshopify.com/products/dummy-product-name-2)
11:23:19	247710/247710	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:10:48%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/17_8619d37a-5a67-420b-b2f7-f19155af45e3_grande.png?v=1569231358	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/17_8619d37a-5a67-420b-b2f7-f19155af45e3_grande0d7d.png	(from https://susan-demo.myshopify.com/products/demo-product-title-1)
11:23:19	314421/314421	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:10:37%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/21_1b3e9b43-3471-4c8d-8509-0f0dd9dbbbdc_600x800.png?v=1569231404	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/21_1b3e9b43-3471-4c8d-8509-0f0dd9dbbbdc_600x80074a6.png	(from https://susan-demo.myshopify.com/products/dummy-product-name-2)
11:23:22	310785/310785	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:10:38%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/22_422595a1-730c-4690-9929-d7a703b883bb_600x800.png?v=1569231404	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/22_422595a1-730c-4690-9929-d7a703b883bb_600x80074a6.png	(from https://susan-demo.myshopify.com/products/dummy-product-name-2)
11:23:22	0/-1	---M--	302	error ('')			https://susan-demo.myshopify.com/checkout	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/checkout.39d.delayed	(from https://susan-demo.myshopify.com/products/demo-product-title-1)
11:23:22	0/-1	---M--	302	error ('')			https://susan-demo.myshopify.com/26589331530/checkouts/40f076d235d8ffc2dd30cafaba1aa2cb	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/26589331530/checkouts/40f076d235d8ffc2dd30cafaba1aa2cb.39e.delayed	(from https://susan-demo.myshopify.com/products/demo-product-title-1)
11:23:22	5130/5130	---MC-	200	added ('OK')	application/json+oembed	date:Sun,%2017%20Nov%202019%2003:19:17%20GMT	https://susan-demo.myshopify.com/products/demo-product-title-1.oembed	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/products/demo-product-title-1.oembed	(from https://susan-demo.myshopify.com/products/demo-product-title-1)
11:23:26	22326/22326	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:11:31%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/15_dedf623c-3eaa-4875-b76d-2e77ae036736_compact.png?v=1569231358	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/15_dedf623c-3eaa-4875-b76d-2e77ae036736_compact0d7d.png	(from https://susan-demo.myshopify.com/products/demo-product-title-1)
11:23:37	292750/292750	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:11:02%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/16_ba44d883-4e57-456d-82e9-d583194e08dd_grande.png?v=1569231358	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/16_ba44d883-4e57-456d-82e9-d583194e08dd_grande0d7d.png	(from https://susan-demo.myshopify.com/products/demo-product-title-1)
11:23:42	22923/22923	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:11:49%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/16_ba44d883-4e57-456d-82e9-d583194e08dd_compact.png?v=1569231358	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/16_ba44d883-4e57-456d-82e9-d583194e08dd_compact0d7d.png	(from https://susan-demo.myshopify.com/products/demo-product-title-1)
11:24:01	266016/266016	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:11:27%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/15_dedf623c-3eaa-4875-b76d-2e77ae036736_grande.png?v=1569231358	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/15_dedf623c-3eaa-4875-b76d-2e77ae036736_grande0d7d.png	(from https://susan-demo.myshopify.com/products/demo-product-title-1)
11:24:05	20819/20819	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:12:09%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/17_8619d37a-5a67-420b-b2f7-f19155af45e3_compact.png?v=1569231358	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/17_8619d37a-5a67-420b-b2f7-f19155af45e3_compact0d7d.png	(from https://susan-demo.myshopify.com/products/demo-product-title-1)
11:24:05	266016/266016	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:11:30%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/15_dedf623c-3eaa-4875-b76d-2e77ae036736_600x800.png?v=1569231358	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/15_dedf623c-3eaa-4875-b76d-2e77ae036736_600x8000d7d.png	(from https://susan-demo.myshopify.com/products/demo-product-title-1)
11:24:09	18324/18324	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:12:14%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/18_a27e96fe-b677-4e4a-a432-14941c850cfb_compact.png?v=1569231358	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/18_a27e96fe-b677-4e4a-a432-14941c850cfb_compact0d7d.png	(from https://susan-demo.myshopify.com/products/demo-product-title-1)
11:24:13	292750/292750	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:11:36%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/16_ba44d883-4e57-456d-82e9-d583194e08dd_600x800.png?v=1569231358	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/16_ba44d883-4e57-456d-82e9-d583194e08dd_600x8000d7d.png	(from https://susan-demo.myshopify.com/products/demo-product-title-1)
11:24:17	18498/18498	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:12:21%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/19_compact.png?v=1569231358	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/19_compact0d7d.png	(from https://susan-demo.myshopify.com/products/demo-product-title-1)
11:24:18	993/993	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2017%20Nov%202019%2003:20:14%20GMT	http://pinterest.com/pin/create/button/?url=https://susan-demo.myshopify.com/products/demo-product-title-1&media=http://cdn.shopify.com/s/files/1/0265/8933/1530/products/15_dedf623c-3eaa-4875-b76d-2e77ae036736_1024x1024.png?v=1569231358&description=Demo%20product%20title	C:/My%20Web%20Sites/love/pinterest.com/pin/create/button/indexad1d.html	(from https://susan-demo.myshopify.com/products/demo-product-title-1)
11:24:18	0/-1	---M--	302	error ('')			https://susan-demo.myshopify.com/checkout	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/checkout.3a9.delayed	(from https://susan-demo.myshopify.com/products/demo-product-title-1)
11:24:18	0/-1	---M--	302	error ('')			https://susan-demo.myshopify.com/26589331530/checkouts/40f076d235d8ffc2dd30cafaba1aa2cb	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/26589331530/checkouts/40f076d235d8ffc2dd30cafaba1aa2cb.3aa.delayed	(from https://susan-demo.myshopify.com/products/demo-product-title-1)
11:24:30	247710/247710	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:11:53%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/17_8619d37a-5a67-420b-b2f7-f19155af45e3_600x800.png?v=1569231358	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/17_8619d37a-5a67-420b-b2f7-f19155af45e3_600x8000d7d.png	(from https://susan-demo.myshopify.com/products/demo-product-title-1)
11:24:50	223579/223579	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:12:13%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/18_a27e96fe-b677-4e4a-a432-14941c850cfb_600x800.png?v=1569231358	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/18_a27e96fe-b677-4e4a-a432-14941c850cfb_600x8000d7d.png	(from https://susan-demo.myshopify.com/products/demo-product-title-1)
11:24:54	20364/20364	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Nov%202019%2021:12:50%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/2_321bba75-f76b-4cc0-9573-a1e758e504a5_grande.jpg?v=1569231389	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/2_321bba75-f76b-4cc0-9573-a1e758e504a5_grande7ec2.jpg	(from https://susan-demo.myshopify.com/products/dummy-product-name-1)
11:24:56	178693/178693	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:12:27%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/20_e78d6d81-040d-4f0a-9089-b2411aaf6ca1_grande.png?v=1569231389	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/20_e78d6d81-040d-4f0a-9089-b2411aaf6ca1_grande7ec2.png	(from https://susan-demo.myshopify.com/products/dummy-product-name-1)
11:24:56	239271/239271	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:12:19%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/19_600x800.png?v=1569231358	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/19_600x8000d7d.png	(from https://susan-demo.myshopify.com/products/demo-product-title-1)
11:24:56	0/-1	---M--	302	error ('')			https://susan-demo.myshopify.com/checkout	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/checkout.3af.delayed	(from https://susan-demo.myshopify.com/products/dummy-product-name-1)
11:24:56	0/-1	---M--	302	error ('')			https://susan-demo.myshopify.com/26589331530/checkouts/40f076d235d8ffc2dd30cafaba1aa2cb	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/26589331530/checkouts/40f076d235d8ffc2dd30cafaba1aa2cb.3b0.delayed	(from https://susan-demo.myshopify.com/products/dummy-product-name-1)
11:24:57	5129/5129	---MC-	200	added ('OK')	application/json+oembed	date:Sun,%2017%20Nov%202019%2003:20:52%20GMT	https://susan-demo.myshopify.com/products/dummy-product-name-1.oembed	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/products/dummy-product-name-1.oembed	(from https://susan-demo.myshopify.com/products/dummy-product-name-1)
11:24:57	2901/2901	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Nov%202019%2021:12:57%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/2_321bba75-f76b-4cc0-9573-a1e758e504a5_compact.jpg?v=1569231389	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/2_321bba75-f76b-4cc0-9573-a1e758e504a5_compact7ec2.jpg	(from https://susan-demo.myshopify.com/products/dummy-product-name-1)
11:24:59	20364/20364	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Nov%202019%2021:12:56%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/2_321bba75-f76b-4cc0-9573-a1e758e504a5_600x800.jpg?v=1569231389	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/2_321bba75-f76b-4cc0-9573-a1e758e504a5_600x8007ec2.jpg	(from https://susan-demo.myshopify.com/products/dummy-product-name-1)
11:25:00	18498/18498	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:12:59%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/19_ebc972f9-c949-4c4f-8feb-f1d30a089207_compact.png?v=1569231389	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/19_ebc972f9-c949-4c4f-8feb-f1d30a089207_compact7ec2.png	(from https://susan-demo.myshopify.com/products/dummy-product-name-1)
11:25:03	14191/14191	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:13:02%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/20_e78d6d81-040d-4f0a-9089-b2411aaf6ca1_compact.png?v=1569231389	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/20_e78d6d81-040d-4f0a-9089-b2411aaf6ca1_compact7ec2.png	(from https://susan-demo.myshopify.com/products/dummy-product-name-1)
11:25:08	239271/239271	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:12:32%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/19_ebc972f9-c949-4c4f-8feb-f1d30a089207_grande.png?v=1569231389	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/19_ebc972f9-c949-4c4f-8feb-f1d30a089207_grande7ec2.png	(from https://susan-demo.myshopify.com/products/dummy-product-name-1)
11:25:13	24473/24473	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:13:08%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/21_7a890f26-9e32-4f39-b112-078934db5579_compact.png?v=1569231389	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/21_7a890f26-9e32-4f39-b112-078934db5579_compact7ec2.png	(from https://susan-demo.myshopify.com/products/dummy-product-name-1)
11:25:28	178693/178693	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:13:00%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/20_e78d6d81-040d-4f0a-9089-b2411aaf6ca1_600x800.png?v=1569231389	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/20_e78d6d81-040d-4f0a-9089-b2411aaf6ca1_600x8007ec2.png	(from https://susan-demo.myshopify.com/products/dummy-product-name-1)
11:25:32	24528/24528	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:13:28%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/22_compact.png?v=1569231389	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/22_compact7ec2.png	(from https://susan-demo.myshopify.com/products/dummy-product-name-1)
11:25:32	0/-1	---M--	302	error ('')			https://susan-demo.myshopify.com/checkout	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/checkout.3bb.delayed	(from https://susan-demo.myshopify.com/products/dummy-product-name-1)
11:25:33	990/990	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2017%20Nov%202019%2003:21:29%20GMT	http://pinterest.com/pin/create/button/?url=https://susan-demo.myshopify.com/products/dummy-product-name-1&media=http://cdn.shopify.com/s/files/1/0265/8933/1530/products/2_321bba75-f76b-4cc0-9573-a1e758e504a5_1024x1024.jpg?v=1569231389&description=Dummy%20product%20name	C:/My%20Web%20Sites/love/pinterest.com/pin/create/button/index14e3.html	(from https://susan-demo.myshopify.com/products/dummy-product-name-1)
11:25:33	0/-1	---M--	302	error ('')			https://susan-demo.myshopify.com/26589331530/checkouts/40f076d235d8ffc2dd30cafaba1aa2cb	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/26589331530/checkouts/40f076d235d8ffc2dd30cafaba1aa2cb.3bc.delayed	(from https://susan-demo.myshopify.com/products/dummy-product-name-1)
11:25:40	239271/239271	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:12:58%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/19_ebc972f9-c949-4c4f-8feb-f1d30a089207_600x800.png?v=1569231389	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/19_ebc972f9-c949-4c4f-8feb-f1d30a089207_600x8007ec2.png	(from https://susan-demo.myshopify.com/products/dummy-product-name-1)
11:25:58	314421/314421	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:13:06%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/21_7a890f26-9e32-4f39-b112-078934db5579_600x800.png?v=1569231389	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/21_7a890f26-9e32-4f39-b112-078934db5579_600x8007ec2.png	(from https://susan-demo.myshopify.com/products/dummy-product-name-1)
11:26:03	25975/25975	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Nov%202019%2021:13:55%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/6_a52bb666-119f-4503-92e9-9b609ec826db_grande.jpg?v=1569231434	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/6_a52bb666-119f-4503-92e9-9b609ec826db_grande436f.jpg	(from https://susan-demo.myshopify.com/products/dummy-text-for-title)
11:26:06	2181/2181	---MC-	200	added ('OK')	application/json+oembed	date:Sun,%2017%20Nov%202019%2003:22:01%20GMT	https://susan-demo.myshopify.com/products/dummy-text-for-title.oembed	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/products/dummy-text-for-title.oembed	(from https://susan-demo.myshopify.com/products/dummy-text-for-title)
11:26:06	0/-1	---M--	302	error ('')			https://susan-demo.myshopify.com/checkout	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/checkout.3c1.delayed	(from https://susan-demo.myshopify.com/products/dummy-text-for-title)
11:26:06	0/-1	---M--	302	error ('')			https://susan-demo.myshopify.com/26589331530/checkouts/40f076d235d8ffc2dd30cafaba1aa2cb	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/26589331530/checkouts/40f076d235d8ffc2dd30cafaba1aa2cb.3c2.delayed	(from https://susan-demo.myshopify.com/products/dummy-text-for-title)
11:26:07	310785/310785	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:13:13%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/22_600x800.png?v=1569231389	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/22_600x8007ec2.png	(from https://susan-demo.myshopify.com/products/dummy-product-name-1)
11:26:08	3174/3174	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Nov%202019%2021:14:03%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/6_a52bb666-119f-4503-92e9-9b609ec826db_compact.jpg?v=1569231434	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/6_a52bb666-119f-4503-92e9-9b609ec826db_compact436f.jpg	(from https://susan-demo.myshopify.com/products/dummy-text-for-title)
11:26:11	25975/25975	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Nov%202019%2021:14:02%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/6_a52bb666-119f-4503-92e9-9b609ec826db_600x800.jpg?v=1569231434	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/6_a52bb666-119f-4503-92e9-9b609ec826db_600x800436f.jpg	(from https://susan-demo.myshopify.com/products/dummy-text-for-title)
11:26:16	24815/24815	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:14:06%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/12_e8329c48-2e22-47a5-8df6-471f87623c91_compact.png?v=1569231434	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/12_e8329c48-2e22-47a5-8df6-471f87623c91_compact436f.png	(from https://susan-demo.myshopify.com/products/dummy-text-for-title)
11:26:20	261864/261864	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:13:35%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/13_d826dd91-a1a8-4c38-98c6-a66bc17cc4dd_grande.png?v=1569231434	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/13_d826dd91-a1a8-4c38-98c6-a66bc17cc4dd_grande436f.png	(from https://susan-demo.myshopify.com/products/dummy-text-for-title)
11:26:24	22623/22623	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:14:15%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/13_d826dd91-a1a8-4c38-98c6-a66bc17cc4dd_compact.png?v=1569231434	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/13_d826dd91-a1a8-4c38-98c6-a66bc17cc4dd_compact436f.png	(from https://susan-demo.myshopify.com/products/dummy-text-for-title)
11:26:28	295077/295077	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:13:38%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/12_e8329c48-2e22-47a5-8df6-471f87623c91_grande.png?v=1569231434	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/12_e8329c48-2e22-47a5-8df6-471f87623c91_grande436f.png	(from https://susan-demo.myshopify.com/products/dummy-text-for-title)
11:26:31	18498/18498	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:14:22%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/19_af50e114-2bd1-41f0-bd07-f94c1124b5de_compact.png?v=1569231434	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/19_af50e114-2bd1-41f0-bd07-f94c1124b5de_compact436f.png	(from https://susan-demo.myshopify.com/products/dummy-text-for-title)
11:26:56	295077/295077	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:14:04%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/12_e8329c48-2e22-47a5-8df6-471f87623c91_600x800.png?v=1569231434	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/12_e8329c48-2e22-47a5-8df6-471f87623c91_600x800436f.png	(from https://susan-demo.myshopify.com/products/dummy-text-for-title)
11:26:58	261864/261864	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:14:11%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/13_d826dd91-a1a8-4c38-98c6-a66bc17cc4dd_600x800.png?v=1569231434	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/13_d826dd91-a1a8-4c38-98c6-a66bc17cc4dd_600x800436f.png	(from https://susan-demo.myshopify.com/products/dummy-text-for-title)
11:26:58	1002/1002	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2017%20Nov%202019%2003:22:54%20GMT	http://pinterest.com/pin/create/button/?url=https://susan-demo.myshopify.com/products/dummy-text-for-title&media=http://cdn.shopify.com/s/files/1/0265/8933/1530/products/6_a52bb666-119f-4503-92e9-9b609ec826db_1024x1024.jpg?v=1569231434&description=Dummy%20text%20for%20title	C:/My%20Web%20Sites/love/pinterest.com/pin/create/button/indexb07b.html	(from https://susan-demo.myshopify.com/products/dummy-text-for-title)
11:26:58	0/-1	---M--	302	error ('')			https://susan-demo.myshopify.com/checkout	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/checkout.3cd.delayed	(from https://susan-demo.myshopify.com/products/dummy-text-for-title)
11:26:58	0/-1	---M--	302	error ('')			https://susan-demo.myshopify.com/26589331530/checkouts/40f076d235d8ffc2dd30cafaba1aa2cb	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/26589331530/checkouts/40f076d235d8ffc2dd30cafaba1aa2cb.3ce.delayed	(from https://susan-demo.myshopify.com/products/dummy-text-for-title)
11:27:05	14191/14191	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:14:51%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/20_faf46e08-c7a3-4ceb-b307-e7528a247b2f_compact.png?v=1569231434	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/20_faf46e08-c7a3-4ceb-b307-e7528a247b2f_compact436f.png	(from https://susan-demo.myshopify.com/products/dummy-text-for-title)
11:27:07	178693/178693	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:14:27%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/20_faf46e08-c7a3-4ceb-b307-e7528a247b2f_600x800.png?v=1569231434	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/20_faf46e08-c7a3-4ceb-b307-e7528a247b2f_600x800436f.png	(from https://susan-demo.myshopify.com/products/dummy-text-for-title)
11:27:09	239271/239271	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:14:20%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/19_af50e114-2bd1-41f0-bd07-f94c1124b5de_600x800.png?v=1569231434	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/19_af50e114-2bd1-41f0-bd07-f94c1124b5de_600x800436f.png	(from https://susan-demo.myshopify.com/products/dummy-text-for-title)
11:27:12	5294/5294	---MC-	200	added ('OK')	application/json+oembed	date:Sun,%2017%20Nov%202019%2003:23:06%20GMT	https://susan-demo.myshopify.com/products/dummy-product-name.oembed	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/products/dummy-product-name.oembed	(from https://susan-demo.myshopify.com/products/dummy-product-name)
11:27:12	0/-1	---M--	302	error ('')			https://susan-demo.myshopify.com/checkout	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/checkout.3d3.delayed	(from https://susan-demo.myshopify.com/products/dummy-product-name)
11:27:12	0/-1	---M--	302	error ('')			https://susan-demo.myshopify.com/26589331530/checkouts/40f076d235d8ffc2dd30cafaba1aa2cb	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/26589331530/checkouts/40f076d235d8ffc2dd30cafaba1aa2cb.3d4.delayed	(from https://susan-demo.myshopify.com/products/dummy-product-name)
11:27:33	178693/178693	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:14:54%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/products/20_3ba7157c-68b6-458b-801c-978bc9c63573_grande.png?v=1569231389	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/products/20_3ba7157c-68b6-458b-801c-978bc9c63573_grande7ec2.png	(from https://susan-demo.myshopify.com/products/dummy-product-name)
